,seq_len,image_path,pose
643,5,"['/home/mononoke/GitUploads/depth_and_yolov5/final_results/2channel_PIL/00/003216.png', '/home/mononoke/GitUploads/depth_and_yolov5/final_results/2channel_PIL/00/003217.png', '/home/mononoke/GitUploads/depth_and_yolov5/final_results/2channel_PIL/00/003218.png', '/home/mononoke/GitUploads/depth_and_yolov5/final_results/2channel_PIL/00/003219.png', '/home/mononoke/GitUploads/depth_and_yolov5/final_results/2channel_PIL/00/003220.png']","[[ 3.08688686e+00 -6.44413175e-02  4.57382796e-02  1.47309200e+02
  -1.42694000e+01  2.75380000e+02 -9.97620800e-01  4.21364900e-02
   5.45650100e-02  4.56274300e-02  9.96880700e-01  6.43967200e-02
  -5.16813500e-02  6.67331600e-02 -9.96431400e-01]
 [ 3.08802510e+00 -6.50179697e-02  4.42128515e-02  1.47372000e+02
  -1.42219800e+01  2.74247100e+02 -9.97743600e-01  4.06597000e-02
   5.34288100e-02  4.41050600e-02  9.96911900e-01  6.49721700e-02
  -5.06220600e-02  6.71820300e-02 -9.96455700e-01]
 [ 3.08840899e+00 -5.55662433e-02  5.03866926e-02  1.47422700e+02
  -1.41801800e+01  2.73125800e+02 -9.97467500e-01  4.73456000e-02
   5.30765500e-02  5.02876400e-02  9.97189400e-01  5.55376500e-02
  -5.02979000e-02  5.80660900e-02 -9.97044800e-01]
 [ 3.08886568e+00 -3.92465375e-02  5.95459876e-02  1.47469000e+02
  -1.41434200e+01  2.72014900e+02 -9.96963500e-01  5.73638900e-02
   5.26619600e-02  5.94649800e-02  9.97459000e-01  3.92364600e-02
  -5.02773800e-02  4.22488500e-02 -9.97841200e-01]
 [ 3.08939154e+00 -3.04266247e-02  6.18981032e-02  1.47523600e+02
  -1.41179000e+01  2.70899500e+02 -9.96823600e-01  6.01900100e-02
   5.21532600e-02  6.18299500e-02  9.97622900e-01  3.04219300e-02
  -5.01981900e-02  3.35499200e-02 -9.98175600e-01]]"
277,5,"['/home/mononoke/GitUploads/depth_and_yolov5/final_results/2channel_PIL/00/001397.png', '/home/mononoke/GitUploads/depth_and_yolov5/final_results/2channel_PIL/00/001398.png', '/home/mononoke/GitUploads/depth_and_yolov5/final_results/2channel_PIL/00/001399.png', '/home/mononoke/GitUploads/depth_and_yolov5/final_results/2channel_PIL/00/001400.png', '/home/mononoke/GitUploads/depth_and_yolov5/final_results/2channel_PIL/00/001401.png']","[[ 1.88059082e+00  8.26625117e-03  5.89976465e-02 -2.01037500e+01
  -5.29193500e+00  2.41524500e+02 -3.03868300e-01  2.58347100e-02
   9.52363700e-01  5.89614100e-02  9.98226000e-01 -8.26615700e-03
  -9.50887800e-01  5.36408700e-02 -3.04852500e-01]
 [ 1.90119897e+00  1.23210217e-02  5.83455343e-02 -1.99385800e+01
  -5.28690600e+00  2.41453200e+02 -3.23192300e-01  3.05524100e-02
   9.45840000e-01  5.83080100e-02  9.98222600e-01 -1.23207100e-02
  -9.44535200e-01  5.11680800e-02 -3.24399300e-01]
 [ 1.92405343e+00  1.48426255e-02  5.83843844e-02 -1.97548900e+01
  -5.28963500e+00  2.41362100e+02 -3.44553600e-01  3.40887900e-02
   9.38147500e-01  5.83447900e-02  9.98186100e-01 -1.48420800e-02
  -9.36951800e-01  4.96221200e-02 -3.45917500e-01]
 [ 1.95064311e+00  1.50850919e-02  5.83423756e-02 -1.95512200e+01
  -5.29894000e+00  2.41265200e+02 -3.69330500e-01  3.56052800e-02
   9.28615800e-01  5.83026500e-02  9.98185000e-01 -1.50845200e-02
  -9.27467400e-01  4.85695800e-02 -3.70736000e-01]
 [ 1.98113684e+00  1.39291102e-02  5.91192551e-02 -1.93308900e+01
  -5.31829400e+00  2.41150500e+02 -3.97470000e-01  3.63202600e-02
   9.16896100e-01  5.90790900e-02  9.98156100e-01 -1.39286600e-02
  -9.15711300e-01  4.86331500e-02 -3.98882900e-01]]"
641,5,"['/home/mononoke/GitUploads/depth_and_yolov5/final_results/2channel_PIL/00/003207.png', '/home/mononoke/GitUploads/depth_and_yolov5/final_results/2channel_PIL/00/003208.png', '/home/mononoke/GitUploads/depth_and_yolov5/final_results/2channel_PIL/00/003209.png', '/home/mononoke/GitUploads/depth_and_yolov5/final_results/2channel_PIL/00/003210.png', '/home/mononoke/GitUploads/depth_and_yolov5/final_results/2channel_PIL/00/003211.png']","[[ 3.07888941e+00 -5.15614542e-02  5.94492167e-02  1.46685200e+02
  -1.45439600e+01  2.85746000e+02 -9.96463600e-01  5.60736100e-02
   6.25788800e-02  5.93352400e-02  9.96906700e-01  5.15386100e-02
  -5.94953500e-02  5.50694800e-02 -9.96708400e-01]
 [ 3.08005778e+00 -5.13338240e-02  5.92404063e-02  1.46755500e+02
  -1.45079700e+01  2.84590900e+02 -9.96543300e-01  5.59437800e-02
   6.14150400e-02  5.91277700e-02  9.96930800e-01  5.13112800e-02
  -5.83559900e-02  5.47652400e-02 -9.96792500e-01]
 [ 3.08106349e+00 -5.20713404e-02  5.93038401e-02  1.46826100e+02
  -1.44729800e+01  2.83435200e+02 -9.96600600e-01  5.60175700e-02
   6.04102200e-02  5.91887500e-02  9.96889000e-01  5.20478100e-02
  -5.73066900e-02  5.54464700e-02 -9.96815700e-01]
 [ 3.08197915e+00 -4.77776366e-02  5.97124005e-02  1.46893800e+02
  -1.44418200e+01  2.82281200e+02 -9.96614400e-01  5.67305400e-02
   5.95102100e-02  5.96088200e-02  9.97078600e-01  4.77594600e-02
  -5.66269300e-02  5.11450900e-02 -9.97084500e-01]
 [ 3.08281471e+00 -3.72430401e-02  5.90400911e-02  1.46962900e+02
  -1.44135200e+01  2.81137700e+02 -9.96662800e-01  5.67203900e-02
   5.87033700e-02  5.89648800e-02  9.97565400e-01  3.72344300e-02
  -5.64485000e-02  4.05716000e-02 -9.97580800e-01]]"
640,5,"['/home/mononoke/GitUploads/depth_and_yolov5/final_results/2channel_PIL/00/003203.png', '/home/mononoke/GitUploads/depth_and_yolov5/final_results/2channel_PIL/00/003204.png', '/home/mononoke/GitUploads/depth_and_yolov5/final_results/2channel_PIL/00/003205.png', '/home/mononoke/GitUploads/depth_and_yolov5/final_results/2channel_PIL/00/003206.png', '/home/mononoke/GitUploads/depth_and_yolov5/final_results/2channel_PIL/00/003207.png']","[[ 3.08002035e+00 -3.76730416e-02  5.85091879e-02  1.46390400e+02
  -1.46589800e+01  2.90389700e+02 -9.96532700e-01  5.60513500e-02
   6.14897400e-02  5.84343200e-02  9.97580500e-01  3.76641300e-02
  -5.92298400e-02  4.11266400e-02 -9.97396800e-01]
 [ 3.07915037e+00 -4.43636220e-02  6.07096441e-02  1.46466500e+02
  -1.46377900e+01  2.89221500e+02 -9.96380400e-01  5.77917400e-02
   6.23403100e-02  6.06126600e-02  9.97175600e-01  4.43490700e-02
  -5.96012200e-02  4.79671500e-02 -9.97069100e-01]
 [ 3.07841700e+00 -4.94108156e-02  5.98000868e-02  1.46544300e+02
  -1.46095300e+01  2.88056400e+02 -9.96407600e-01  5.65325700e-02
   6.30565800e-02  5.96915100e-02  9.96994200e-01  4.93907100e-02
  -6.00748600e-02  5.29772100e-02 -9.96787000e-01]
 [ 3.07849600e+00 -5.33645574e-02  5.98325707e-02  1.46613600e+02
  -1.45788200e+01  2.86900400e+02 -9.96425400e-01  5.63206000e-02
   6.29650300e-02  5.97117500e-02  9.96789500e-01  5.33392300e-02
  -5.97587800e-02  5.69083100e-02 -9.96589300e-01]
 [ 3.07888941e+00 -5.15614542e-02  5.94492167e-02  1.46685200e+02
  -1.45439600e+01  2.85746000e+02 -9.96463600e-01  5.60736100e-02
   6.25788800e-02  5.93352400e-02  9.96906700e-01  5.15386100e-02
  -5.94953500e-02  5.50694800e-02 -9.96708400e-01]]"
373,5,"['/home/mononoke/GitUploads/depth_and_yolov5/final_results/2channel_PIL/00/001884.png', '/home/mononoke/GitUploads/depth_and_yolov5/final_results/2channel_PIL/00/001885.png', '/home/mononoke/GitUploads/depth_and_yolov5/final_results/2channel_PIL/00/001886.png', '/home/mononoke/GitUploads/depth_and_yolov5/final_results/2channel_PIL/00/001887.png', '/home/mononoke/GitUploads/depth_and_yolov5/final_results/2channel_PIL/00/001888.png']","[[ 1.67158013e+00  1.20255495e-02 -1.50939843e-02  2.36452700e+02
  -8.15132800e+00  1.09085700e+01 -1.00782400e-01  1.04442800e-02
   9.94853700e-01 -1.50923200e-02  9.99813800e-01 -1.20252600e-02
  -9.94794000e-01 -1.62265800e-02 -1.00606000e-01]
 [ 1.67136441e+00  1.72535461e-02 -1.25531378e-02  2.37340400e+02
  -8.18376700e+00  1.08160000e+01 -1.00606300e-01  1.59038700e-02
   9.94799200e-01 -1.25509400e-02  9.99772400e-01 -1.72526900e-02
  -9.94847100e-01 -1.42213900e-02 -1.00383700e-01]
 [ 1.67088386e+00  2.27953146e-02 -7.05086257e-03  2.38224400e+02
  -8.21703700e+00  1.07199200e+01 -1.00077900e-01  2.19741800e-02
   9.94736900e-01 -7.04897200e-03  9.99715300e-01 -2.27933400e-02
  -9.94954600e-01 -9.29298500e-03 -9.98945500e-02]
 [ 1.67035416e+00  1.98199371e-02 -3.58855972e-03  2.39115400e+02
  -8.25130700e+00  1.06283200e+01 -9.94636000e-02  1.93636900e-02
   9.94852800e-01 -3.58784700e-03  9.99797100e-01 -1.98186400e-02
  -9.95034700e-01 -5.54061500e-03 -9.93739300e-02]
 [ 1.66855659e+00  1.47605553e-02 -2.84197649e-03  2.40004500e+02
  -8.29203000e+00  1.05440100e+01 -9.76459800e-02  1.44120900e-02
   9.95116900e-01 -2.84166300e-03  9.99887000e-01 -1.47600200e-02
  -9.95217100e-01 -4.26904600e-03 -9.75939900e-02]]"
279,5,"['/home/mononoke/GitUploads/depth_and_yolov5/final_results/2channel_PIL/00/001406.png', '/home/mononoke/GitUploads/depth_and_yolov5/final_results/2channel_PIL/00/001407.png', '/home/mononoke/GitUploads/depth_and_yolov5/final_results/2channel_PIL/00/001408.png', '/home/mononoke/GitUploads/depth_and_yolov5/final_results/2channel_PIL/00/001409.png', '/home/mononoke/GitUploads/depth_and_yolov5/final_results/2channel_PIL/00/001410.png']","[[ 2.18369488e+00  5.91314536e-03  5.88832218e-02 -1.80861300e+01
  -5.45153900e+00  2.40258100e+02 -5.73959300e-01  3.86809000e-02
   8.17969800e-01  5.88481700e-02  9.98249400e-01 -5.91311100e-03
  -8.16766500e-01  4.47421300e-02 -5.75230800e-01]
 [ 2.23253330e+00  4.35672071e-03  5.46288379e-02 -1.78175500e+01
  -5.48117600e+00  2.40000300e+02 -6.13383800e-01  3.69840600e-02
   7.88918600e-01  5.46011500e-02  9.98498700e-01 -4.35670700e-03
  -7.87895300e-01  4.04035200e-02 -6.14482300e-01]
 [ 2.28304402e+00  2.18292784e-03  5.05475362e-02 -1.75544000e+01
  -5.50202300e+00  2.39744300e+02 -6.52618500e-01  3.46707300e-02
   7.56893000e-01  5.05258900e-02  9.98720300e-01 -2.18292600e-03
  -7.56000100e-01  3.68180600e-02 -6.53535100e-01]
 [ 2.33501166e+00  2.43589810e-04  4.98104755e-02 -1.72990300e+01
  -5.51295800e+00  2.39465900e+02 -6.91103800e-01  3.46287700e-02
   7.21925500e-01  4.97898800e-02  9.98759700e-01 -2.43589800e-04
  -7.21038500e-01  3.57762300e-02 -6.91970700e-01]
 [ 2.38966083e+00 -8.91812729e-04  5.09970838e-02 -1.70479400e+01
  -5.51747900e+00  2.39130000e+02 -7.29452300e-01  3.66222600e-02
   6.83050700e-01  5.09749600e-02  9.98699500e-01  8.91812600e-04
  -6.82129700e-01  3.54690000e-02 -7.30370400e-01]]"
280,5,"['/home/mononoke/GitUploads/depth_and_yolov5/final_results/2channel_PIL/00/001410.png', '/home/mononoke/GitUploads/depth_and_yolov5/final_results/2channel_PIL/00/001411.png', '/home/mononoke/GitUploads/depth_and_yolov5/final_results/2channel_PIL/00/001412.png', '/home/mononoke/GitUploads/depth_and_yolov5/final_results/2channel_PIL/00/001413.png', '/home/mononoke/GitUploads/depth_and_yolov5/final_results/2channel_PIL/00/001414.png']","[[ 2.38966083e+00 -8.91812729e-04  5.09970838e-02 -1.70479400e+01
  -5.51747900e+00  2.39130000e+02 -7.29452300e-01  3.66222600e-02
   6.83050700e-01  5.09749600e-02  9.98699500e-01  8.91812600e-04
  -6.82129700e-01  3.54690000e-02 -7.30370400e-01]
 [ 2.44632105e+00 -2.54944792e-03  5.26527270e-02 -1.68107300e+01
  -5.51602200e+00  2.38801400e+02 -7.66901600e-01  3.87813800e-02
   6.40591900e-01  5.26282300e-02  9.98610900e-01  2.54944500e-03
  -6.39603200e-01  3.56683800e-02 -7.67877200e-01]
 [ 2.50490296e+00 -2.30790109e-03  5.50131013e-02 -1.65856500e+01
  -5.51419300e+00  2.38455900e+02 -8.02927300e-01  4.28419100e-02
   5.94535400e-01  5.49852100e-02  9.98484500e-01  2.30789900e-03
  -5.93535500e-01  3.45437200e-02 -8.04066100e-01]
 [ 2.56500223e+00 -2.06813552e-03  5.47406954e-02 -1.63714400e+01
  -5.51081400e+00  2.38041100e+02 -8.37132300e-01  4.47418400e-02
   5.45167600e-01  5.47132400e-02  9.98499900e-01  2.06813400e-03
  -5.44257300e-01  3.15591800e-02 -8.38324500e-01]
 [ 2.62589621e+00 -3.44768590e-03  5.32812159e-02 -1.61685500e+01
  -5.52016300e+00  2.37645700e+02 -8.68805600e-01  4.46322500e-02
   4.93137900e-01  5.32556900e-02  9.98574900e-01  3.44767900e-03
  -4.92281200e-01  2.92577500e-02 -8.69944300e-01]]"
613,5,"['/home/mononoke/GitUploads/depth_and_yolov5/final_results/2channel_PIL/00/003069.png', '/home/mononoke/GitUploads/depth_and_yolov5/final_results/2channel_PIL/00/003070.png', '/home/mononoke/GitUploads/depth_and_yolov5/final_results/2channel_PIL/00/003071.png', '/home/mononoke/GitUploads/depth_and_yolov5/final_results/2channel_PIL/00/003072.png', '/home/mononoke/GitUploads/depth_and_yolov5/final_results/2channel_PIL/00/003073.png']","[[-1.62008671e+00 -6.06627486e-02 -2.77071654e-02  1.71787000e+02
  -1.86521000e+01  3.84605200e+02 -5.09290300e-02  5.91637000e-02
  -9.96948300e-01 -2.76526600e-02  9.97777400e-01  6.06255500e-02
   9.98319300e-01  3.06558700e-02 -4.91798000e-02]
 [-1.61963336e+00 -6.03108814e-02 -2.74582767e-02  1.70741900e+02
  -1.86130700e+01  3.84563800e+02 -5.04520800e-02  5.88394800e-02
  -9.96991800e-01 -2.74049100e-02  9.97805600e-01  6.02743300e-02
   9.98350400e-01  3.03634400e-02 -4.87288700e-02]
 [-1.61841560e+00 -6.01644961e-02 -2.80168512e-02  1.69703100e+02
  -1.85722400e+01  3.84518800e+02 -4.92650700e-02  5.87030000e-02
  -9.97059200e-01 -2.79625000e-02  9.97798900e-01  6.01282100e-02
   9.98394200e-01  3.08424900e-02 -4.75151500e-02]
 [-1.61653462e+00 -5.90884678e-02 -2.79208092e-02  1.68667500e+02
  -1.85301000e+01  3.84479200e+02 -4.73514300e-02  5.76928900e-02
  -9.97210800e-01 -2.78684600e-02  9.97865700e-01  5.90540900e-02
   9.98489400e-01  3.05870300e-02 -4.56425500e-02]
 [-1.61448264e+00 -5.61377012e-02 -2.86292359e-02  1.67640000e+02
  -1.84897000e+01  3.84439400e+02 -4.52591000e-02  5.47815700e-02
  -9.97472100e-01 -2.85802300e-02  9.98015500e-01  5.61082200e-02
   9.98566300e-01  3.10473900e-02 -4.36036200e-02]]"
611,5,"['/home/mononoke/GitUploads/depth_and_yolov5/final_results/2channel_PIL/00/003059.png', '/home/mononoke/GitUploads/depth_and_yolov5/final_results/2channel_PIL/00/003060.png', '/home/mononoke/GitUploads/depth_and_yolov5/final_results/2channel_PIL/00/003061.png', '/home/mononoke/GitUploads/depth_and_yolov5/final_results/2channel_PIL/00/003062.png', '/home/mononoke/GitUploads/depth_and_yolov5/final_results/2channel_PIL/00/003063.png']","[[-1.61982873e+00 -5.73110682e-02 -3.07901811e-02  1.82429100e+02
  -1.89979000e+01  3.85082400e+02 -5.07507800e-02  5.56748600e-02
  -9.97158300e-01 -3.07347700e-02  9.97884900e-01  5.72797000e-02
   9.98238300e-01  3.35544200e-02 -4.89322900e-02]
 [-1.62007498e+00 -5.90878166e-02 -2.96553328e-02  1.81348200e+02
  -1.89622200e+01  3.85028900e+02 -5.09859300e-02  5.74952400e-02
  -9.97043000e-01 -2.95992400e-02  9.97815900e-01  5.90534400e-02
   9.98260600e-01  3.25226100e-02 -4.91727500e-02]
 [-1.62007550e+00 -6.07125363e-02 -2.77482089e-02  1.80269600e+02
  -1.89298400e+01  3.84981600e+02 -5.09216500e-02  5.92115700e-02
  -9.96945900e-01 -2.76935300e-02  9.97773300e-01  6.06752500e-02
   9.98318600e-01  3.06986400e-02 -4.91684800e-02]
 [-1.62014763e+00 -6.20793272e-02 -2.70716381e-02  1.79191400e+02
  -1.88917400e+01  3.84930500e+02 -5.09904700e-02  6.06059000e-02
  -9.96858500e-01 -2.70161900e-02  9.97708000e-01  6.20394600e-02
   9.98333600e-01  3.00947400e-02 -4.92362500e-02]
 [-1.62037610e+00 -6.15800393e-02 -2.81132747e-02  1.78125300e+02
  -1.88570600e+01  3.84880300e+02 -5.12676600e-02  6.00481200e-02
  -9.96878100e-01 -2.80562900e-02  9.97710100e-01  6.15411300e-02
   9.98290700e-01  3.11237700e-02 -4.94655300e-02]]"
403,5,"['/home/mononoke/GitUploads/depth_and_yolov5/final_results/2channel_PIL/00/002031.png', '/home/mononoke/GitUploads/depth_and_yolov5/final_results/2channel_PIL/00/002032.png', '/home/mononoke/GitUploads/depth_and_yolov5/final_results/2channel_PIL/00/002033.png', '/home/mononoke/GitUploads/depth_and_yolov5/final_results/2channel_PIL/00/002034.png', '/home/mononoke/GitUploads/depth_and_yolov5/final_results/2channel_PIL/00/002035.png']","[[ 6.81092910e-02  1.72882024e-02 -7.33815001e-02  2.82581400e+02
  -1.19480900e+01  7.22057200e+01  9.94910300e-01  7.43190200e-02
   6.80464700e-02 -7.33047000e-02  9.97159700e-01 -1.72873400e-02
  -6.91379700e-02  1.22112200e-02  9.97532300e-01]
 [ 6.71041770e-02  1.36041501e-02 -7.53301630e-02  2.82630700e+02
  -1.19836000e+01  7.32279700e+01  9.94851200e-01  7.59991400e-02
   6.70476200e-02 -7.52519700e-02  9.97071700e-01 -1.36037300e-02
  -6.78851600e-02  8.48821800e-03  9.97657000e-01]
 [ 6.60312092e-02  1.44821976e-02 -7.81025820e-02  2.82680600e+02
  -1.20144100e+01  7.42451100e+01  9.94704400e-01  7.88058000e-02
   6.59763100e-02 -7.80150200e-02  9.96847000e-01 -1.44816900e-02
  -6.69095200e-02  9.25785800e-03  9.97716000e-01]
 [ 6.60851972e-02  1.64181490e-02 -7.89459804e-02  2.82741100e+02
  -1.20470800e+01  7.52604200e+01  9.94623900e-01  7.97726300e-02
   6.60282000e-02 -7.88533700e-02  9.96751000e-01 -1.64174100e-02
  -6.71233400e-02  1.11226000e-02  9.97682600e-01]
 [ 6.69838974e-02  2.03670497e-02 -8.05081642e-02  2.82800400e+02
  -1.20817500e+01  7.62706200e+01  9.94416100e-01  8.15996000e-02
   6.69199300e-02 -8.04045400e-02  9.96554200e-01 -2.03656400e-02
  -6.83511700e-02  1.48712500e-02  9.97550400e-01]]"
554,5,"['/home/mononoke/GitUploads/depth_and_yolov5/final_results/2channel_PIL/00/002789.png', '/home/mononoke/GitUploads/depth_and_yolov5/final_results/2channel_PIL/00/002790.png', '/home/mononoke/GitUploads/depth_and_yolov5/final_results/2channel_PIL/00/002791.png', '/home/mononoke/GitUploads/depth_and_yolov5/final_results/2channel_PIL/00/002792.png', '/home/mononoke/GitUploads/depth_and_yolov5/final_results/2channel_PIL/00/002793.png']","[[ 1.43053387e+00  2.41585799e-02  2.34862516e-02  1.30996800e+02
  -1.95202500e+01  4.58220100e+02  1.40326200e-01  2.06292500e-02
   9.89890400e-01  2.34772400e-02  9.99432500e-01 -2.41562300e-02
  -9.89826900e-01  2.66296400e-02  1.39762200e-01]
 [ 1.42059337e+00  1.85370608e-02  2.04241000e-02  1.31877300e+02
  -1.95577000e+01  4.58360200e+02  1.49981900e-01  1.52674400e-02
   9.88570900e-01  2.04191700e-02  9.99619600e-01 -1.85360000e-02
  -9.88477800e-01  2.29658600e-02  1.49613100e-01]
 [ 1.41053158e+00  1.39654740e-02  1.99834994e-02  1.32752700e+02
  -1.95983100e+01  4.58503800e+02  1.59823100e-01  1.05945600e-02
   9.87088800e-01  1.99802200e-02  9.99702800e-01 -1.39650200e-02
  -9.86943400e-01  2.19541700e-02  1.59564000e-01]
 [ 1.40129781e+00  1.50017023e-02  1.87676032e-02  1.33617900e+02
  -1.96330600e+01  4.58652700e+02  1.68935800e-01  1.16178700e-02
   9.85558600e-01  1.87643900e-02  9.99711400e-01 -1.50011400e-02
  -9.85448400e-01  2.10276300e-02  1.68669100e-01]
 [ 1.39355064e+00  2.34518394e-02  1.74188414e-02  1.34472300e+02
  -1.96667400e+01  4.58810900e+02  1.76694400e-01  2.00076800e-02
   9.84062400e-01  1.74131700e-02  9.99573300e-01 -2.34496900e-02
  -9.84111700e-01  2.12790700e-02  1.76270600e-01]]"
587,5,"['/home/mononoke/GitUploads/depth_and_yolov5/final_results/2channel_PIL/00/002948.png', '/home/mononoke/GitUploads/depth_and_yolov5/final_results/2channel_PIL/00/002949.png', '/home/mononoke/GitUploads/depth_and_yolov5/final_results/2channel_PIL/00/002950.png', '/home/mononoke/GitUploads/depth_and_yolov5/final_results/2channel_PIL/00/002951.png', '/home/mononoke/GitUploads/depth_and_yolov5/final_results/2channel_PIL/00/002952.png']","[[ 2.44514630e+00 -1.90208871e-02  2.81722638e-02  2.26833500e+02
  -2.19316900e+01  4.25995400e+02 -7.67166000e-01  9.41259000e-03
   6.41379600e-01  2.81634400e-02  9.99422300e-01  1.90197400e-02
  -6.40830000e-01  3.26547500e-02 -7.66987900e-01]
 [ 2.44439298e+00 -1.90277489e-02  2.82241649e-02  2.27506500e+02
  -2.19285900e+01  4.25191500e+02 -7.66682700e-01  9.42337900e-03
   6.41957100e-01  2.82153100e-02  9.99420800e-01  1.90266000e-02
  -6.41405900e-01  3.27003700e-02 -7.66504400e-01]
 [ 2.44363936e+00 -1.90346098e-02  2.82760588e-02  2.28179700e+02
  -2.19254900e+01  4.24387300e+02 -7.66198800e-01  9.43409000e-03
   6.42534500e-01  2.82671700e-02  9.99419200e-01  1.90334600e-02
  -6.41981700e-01  3.27460400e-02 -7.66020300e-01]
 [ 2.44288593e+00 -1.90414704e-02  2.83279327e-02  2.28852900e+02
  -2.19224000e+01  4.23583200e+02 -7.65714400e-01  9.44471500e-03
   6.43111400e-01  2.83190100e-02  9.99417600e-01  1.90403200e-02
  -6.42557000e-01  3.27917200e-02 -7.65535900e-01]
 [ 2.44213234e+00 -1.90483327e-02  2.83797667e-02  2.29526100e+02
  -2.19193000e+01  4.22779100e+02 -7.65229600e-01  9.45525800e-03
   6.43688000e-01  2.83708100e-02  9.99416000e-01  1.90471800e-02
  -6.43132000e-01  3.28374100e-02 -7.65050900e-01]]"
586,5,"['/home/mononoke/GitUploads/depth_and_yolov5/final_results/2channel_PIL/00/002944.png', '/home/mononoke/GitUploads/depth_and_yolov5/final_results/2channel_PIL/00/002945.png', '/home/mononoke/GitUploads/depth_and_yolov5/final_results/2channel_PIL/00/002946.png', '/home/mononoke/GitUploads/depth_and_yolov5/final_results/2channel_PIL/00/002947.png', '/home/mononoke/GitUploads/depth_and_yolov5/final_results/2channel_PIL/00/002948.png']","[[ 2.44816150e+00 -1.89934121e-02  2.79642385e-02  2.24139800e+02
  -2.19440800e+01  4.29213000e+02 -7.69096200e-01  9.36856600e-03
   6.39064400e-01  2.79555500e-02  9.99428700e-01  1.89922700e-02
  -6.38521300e-01  3.24722700e-02 -7.68918700e-01]
 [ 2.44740734e+00 -1.90002840e-02  2.80163123e-02  2.24813600e+02
  -2.19409800e+01  4.28408200e+02 -7.68614100e-01  9.37970300e-03
   6.39644000e-01  2.80075900e-02  9.99427100e-01  1.89991400e-02
  -6.39099300e-01  3.25178900e-02 -7.68436400e-01]
 [ 2.44665380e+00 -1.90071548e-02  2.80683061e-02  2.25486700e+02
  -2.19378800e+01  4.27604100e+02 -7.68132000e-01  9.39074600e-03
   6.40222800e-01  2.80595500e-02  9.99425500e-01  1.90060100e-02
  -6.39676500e-01  3.25634800e-02 -7.67954100e-01]
 [ 2.44589974e+00 -1.90140265e-02  2.81203200e-02  2.26160400e+02
  -2.19347800e+01  4.26799400e+02 -7.67649000e-01  9.40171500e-03
   6.40801600e-01  2.81115300e-02  9.99423900e-01  1.90128800e-02
  -6.40253700e-01  3.26091200e-02 -7.67471000e-01]
 [ 2.44514630e+00 -1.90208871e-02  2.81722638e-02  2.26833500e+02
  -2.19316900e+01  4.25995400e+02 -7.67166000e-01  9.41259000e-03
   6.41379600e-01  2.81634400e-02  9.99422300e-01  1.90197400e-02
  -6.40830000e-01  3.26547500e-02 -7.66987900e-01]]"
